,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse
0,10.18736629486084,0.17723762300632914,0.09434704780578614,0.0025025855953629064,0.001,linear,scale,0.00163,2.49,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.00163, 'C': 2.49}",0.9833734810829275,0.9821871100860369,0.9832455933407156,0.9817824157623826,0.9830887098408488,0.9827354620225822,0.0006326252167923968,5,0.0014231112570761882,0.0014152365707449947,0.0014244001006727919,0.0014389326208492947,0.001425696710578096,0.0014254754519842732,7.651468307006348e-06,26
1,26.405427503585816,0.8118838022839734,0.6003267288208007,0.015267123858726493,0.001,rbf,scale,0.000944,1.015,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.000944, 'C': 1.015}",0.9694477262757288,0.9670469388564722,0.9698224734806433,0.9684330280559261,0.9690234745414289,0.9687547282420399,0.0009708332851623551,19,0.0019291231680525203,0.0019249069150233937,0.0019116539989884494,0.0018941376085625282,0.0019295459637652956,0.0019178735308784376,1.3522907259126589e-05,12
2,13.138976287841796,0.2953161474543324,0.215875244140625,0.003430077288330794,0.001,linear,scale,0.000666,0.95,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.000666, 'C': 0.95}",0.983336257542394,0.9824093814301846,0.9830517176090249,0.9818872303111706,0.9830575952234195,0.9827484364232386,0.0005272051906581179,3,0.0014247034010413454,0.0014063791083529088,0.0014326177090656844,0.0014347872129198177,0.0014270076579352238,0.001425099017862996,1.0046156205446415e-05,28
3,75.5486351966858,1.1267903070217613,0.3473343849182129,0.019136348018135303,0.001,linear,auto,1e-05,4.38,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 1e-05, 'C': 4.38}",0.9834093901110775,0.9824168436687308,0.9829716226583513,0.9818254611457768,0.9829986046107823,0.9827243844389437,0.0005492177387840948,6,0.0014215736482601994,0.0014060807717822352,0.001435998883458513,0.0014372316258881527,0.0014294897999088017,0.0014260749458595804,1.1442429392557406e-05,25
4,28.778447532653807,0.4032975138556165,0.7582557678222657,0.012462131151394199,0.001,rbf,scale,0.00049,0.425,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.00049, 'C': 0.425}",0.9707684096175592,0.9670138566160733,0.9715856996370555,0.9697673511170879,0.9698272337618041,0.9697925101499159,0.0015421194814297552,18,0.001886967459128298,0.0019258728990116784,0.0018549659968770044,0.001853673174970414,0.0019043481181047223,0.0018851655296184236,2.8043140883247003e-05,13
5,1.181590461730957,0.05820087044045201,0.25675463676452637,0.01984582619514825,0.001,poly,auto,0.00105,1.38,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.00105, 'C': 1.38}",0.9211729402027359,0.9246055017437382,0.9174227550659784,0.9248797600633024,0.9261147203314913,0.9228391354814492,0.003166292408428023,25,0.0030986737463932785,0.0029115997824470147,0.003162260651762011,0.0029219551683445782,0.0029800101122774846,0.003014899892244873,9.92574261359527e-05,6
6,2.112934637069702,0.03257987344212525,0.1891798496246338,0.0058353983485106556,0.001,rbf,auto,0.001844,2.095,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.001844, 'C': 2.095}",0.9831644653810889,0.9816337730318373,0.9830742325828042,0.9817705708378265,0.9829649120401475,0.982521590774741,0.0006734219720391823,16,0.0014320284451560987,0.0014370498181616527,0.0014316658111402556,0.0014394003359573444,0.001430905546871932,0.0014342099914574568,3.3809952235276804e-06,15
7,3.4072317600250246,0.035770345792284504,1.2013304710388184,0.03454119902265835,0.001,sigmoid,scale,0.000896,3.205,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.000896, 'C': 3.205}",-282536169.82706547,-278472056.6966085,-308337983.5618857,-296647359.04573596,-292852491.9439822,-291769212.2150556,10597711.187199902,28,185.51337054769712,176.95085382647054,193.2328610536568,183.61802378930557,187.613134644222,185.3856487722704,5.307108640472623,3
8,3.3887009143829347,0.028714185922217847,1.203779411315918,0.029512980612051758,0.001,sigmoid,scale,0.000928,1.23,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.000928, 'C': 1.23}",-41619332.770735726,-41018679.50503917,-45417751.436998494,-43699166.08156949,-43137664.599576786,-42978518.87878393,1560953.0724256113,27,71.200943819325,67.91296528365048,74.16180456898395,70.4744418003502,72.0057364863588,71.15117839173368,2.0366940202934973,4
9,6.293605327606201,0.1926125028690276,0.3836026668548584,0.003854541748079191,0.001,rbf,auto,0.001188,3.17,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.001188, 'C': 3.17}",0.9832644259416976,0.9819733500322134,0.9830348799437129,0.9820315725504015,0.9832356860536569,0.9827079829043365,0.0005817521062613437,9,0.0014277707995105763,0.0014237028798667689,0.001433329166097088,0.001429058805414076,0.0014194878176830611,0.0014266698937143141,4.725466932266101e-06,22
10,7.489790439605713,0.10797855552514697,0.5138484954833984,0.023928703549134702,0.001,rbf,auto,0.000914,2.725,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000914, 'C': 2.725}",0.983202116110523,0.9820274599402847,0.9828794642095616,0.981887358210238,0.9832363996022804,0.9826465596145775,0.0005780086436560953,13,0.0014304262657407868,0.001421564536681993,0.0014398794897215637,0.001434782147204482,0.0014194576081451157,0.0014292220094987882,7.745032896470859e-06,18
11,5.483699083328247,0.12683119002123663,0.852363109588623,0.021427165634246802,0.001,sigmoid,auto,0.000852,4.675,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.000852, 'C': 4.675}",-10.731042041058926,-9.713329861562588,-10.658396954027102,-10.59559926760674,-10.911831869743574,-10.522039998799785,0.41800378650410225,26,0.03780127811626204,0.034707560475546455,0.0375739530823422,0.03630292881985816,0.03783798968587924,0.036844742035977616,0.0012078375305039836,5
12,3.3074811458587647,0.09992177995582188,0.7234079360961914,0.003488398186515845,0.001,rbf,auto,0.000298,0.225,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000298, 'C': 0.225}",0.9833550168767036,0.9818844816509604,0.9830404134164767,0.9820036407188273,0.9831719910635288,0.9826911087452993,0.0006192406835762297,11,0.0014239012398946673,0.0014272078744282006,0.00143309539425481,0.00143016910651372,0.0014221818898865247,0.0014273111009955844,3.98930718555184e-06,20
13,3.4121209144592286,0.03530052193672386,1.2277825832366944,0.04323442207157801,0.001,sigmoid,scale,0.001004,3.315,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.001004, 'C': 3.315}",-302262081.28105134,-297914627.34005207,-329865614.5401019,-317358644.25569427,-313298913.23983127,-312139976.13134617,11337629.770978767,29,191.88013862588198,183.02388295195968,199.86465283405,189.9197945587397,194.05204413300825,191.74810262072793,5.489238318063772,2
14,2.5708709239959715,0.06104753606449113,0.09740300178527832,0.00468635770961091,0.001,linear,auto,0.001536,0.37,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.001536, 'C': 0.37}",0.9834065191925457,0.9821238012805926,0.9830962429905912,0.9818548234459625,0.9829806184726322,0.9826924010764649,0.0005968189436935493,10,0.001421696640893235,0.001417749286794111,0.0014307346332894488,0.0014360701800592574,0.00143024574387627,0.0014272992969824644,6.633308746601613e-06,21
15,3716.685635280609,30.635399201209548,0.29984464645385744,0.003995524512699017,0.001,poly,scale,0.000912,1.94,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000912, 'C': 1.94}",0.9341054295009616,0.9355264248169881,0.9302330268513047,0.936658693593789,0.9375540521175347,0.9348155253761157,0.002565373449965767,21,0.0028331071779134393,0.00269248149563145,0.002906647793185028,0.0026831105890887134,0.002739623659624097,0.002770994143088546,8.617633548348898e-05,10
16,3.2659210681915285,0.05353471145687114,1.1567691326141358,0.01151261058651743,0.001,sigmoid,scale,0.00175,3.95,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.00175, 'C': 3.95}",-429145257.5251229,-422975667.7587906,-468338165.297041,-450580247.7536481,-444816863.3803667,-443171240.34299386,16096986.821426775,30,228.63375435459932,218.08186044512934,238.14816808831173,226.29822122243135,231.2221308733559,228.4768269967655,6.540608699640828,1
17,41.500748205184934,0.5117419049451094,0.18193917274475097,0.00831624420761882,0.001,linear,scale,0.000924,4.67,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.000924, 'C': 4.67}",0.9834203900081208,0.9825068439896846,0.9830289115050476,0.9818578455514994,0.9831126846431295,0.9827853351394964,0.0005491040130820214,1,0.0014211023046305671,0.0014024776055065727,0.0014335812711489824,0.0014359505852911643,0.0014246857611064244,0.0014235595055367423,1.188046665961181e-05,30
18,2.2064476013183594,0.047304477538794756,0.24046425819396972,0.006543983597099676,0.001,rbf,auto,0.001566,1.245,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.001566, 'C': 1.245}",0.9833158193624708,0.9819139026446504,0.9831890168398854,0.9818428885361039,0.9831242236930847,0.982677170215239,0.0006554875768355095,12,0.0014255768369317782,0.0014260484558674892,0.0014268030403126594,0.0014365423868379873,0.001424198936260423,0.0014278339312420673,4.436113626357857e-06,19
19,2.647403430938721,0.08331412827578923,0.1813366413116455,0.0033645858873347107,0.001,rbf,auto,0.001864,3.26,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.001864, 'C': 3.26}",0.98315802665458,0.98145354698989,0.9830324010418354,0.9817230013780248,0.9829236968768948,0.982458134588245,0.0007191656538501008,17,0.0014323022576100135,0.0014440834219956347,0.0014334338795493535,0.0014412771606545538,0.0014326354873776426,0.0014367464414374394,4.939280914703648e-06,14
20,29.589206838607787,0.3734959909291871,0.15346913337707518,0.006699590310278197,0.001,linear,auto,0.001138,4.125,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.001138, 'C': 4.125}",0.983413058364988,0.9824200210642624,0.9831962614737243,0.9818010728457878,0.9829897029162136,0.9827640233329952,0.0005838867628304064,2,0.0014214164816036183,0.0014059537218791892,0.0014264955693168715,0.0014381956086697016,0.0014298639814418366,0.0014243850725822434,1.0711963096640529e-05,29
21,2.1977619171142577,0.107065844196928,0.09494309425354004,0.004170625237906187,0.001,linear,scale,0.001576,0.31,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.001576, 'C': 0.31}",0.9833202919011983,0.9822148274789473,0.9832645184536444,0.9817418233321726,0.9830222639061611,0.9827127450144248,0.0006260958197275251,8,0.0014253857464878112,0.0014141350667320387,0.001423595400453258,0.0014405348440160897,0.0014284948081701233,0.0014264291731718643,8.5264395632777e-06,23
22,5.14449372291565,0.14511156628030722,0.6887278079986572,0.027191939445266735,0.001,rbf,auto,0.000456,0.855,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000456, 'C': 0.855}",0.983190578083628,0.9818799606186166,0.9827175199357341,0.9819529780448524,0.9831305245031183,0.9825743122371898,0.0005617551908012395,15,0.0014309174425971862,0.0014273859551849322,0.0014466734188670956,0.0014321807708650165,0.001423933039019717,0.0014322181253067895,7.779989789849548e-06,16
23,9.51786789894104,0.20282316477483353,0.46993632316589357,0.019422609091093435,0.001,rbf,auto,0.000962,4.185,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000962, 'C': 4.185}",0.9832755119916656,0.9818985105208179,0.9828326028253779,0.981852250679695,0.9830893817978916,0.9825896515630896,0.0006000993507833326,14,0.0014272978261751959,0.0014266551441395714,0.0014418487223967936,0.0014361719851298889,0.0014256683858183301,0.001431528412731956,6.388396997826064e-06,17
24,0.9242099285125732,0.010317808614549687,0.20219717025756836,0.003394376042083734,0.001,poly,auto,0.001472,1.65,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001472, 'C': 1.65}",0.9214485046965198,0.925633941465912,0.9183840778581589,0.925961368850957,0.9262910550417651,0.9235437895826625,0.0031232590590725986,24,0.0030932528159005397,0.0028916733508712665,0.003143800042425264,0.0029008432068538077,0.0029764519399042505,0.0030012042711910257,0.00010147761546483982,7
25,3.4830078125,0.06098397012966676,0.601237154006958,0.029742330758323596,0.001,rbf,auto,0.000612,0.47,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000612, 'C': 0.47}",0.9833206066888336,0.9819049146866015,0.9830886077863723,0.9820113552560586,0.9832490164878724,0.9827149001811477,0.0006233570308834086,7,0.001425372296134759,0.0014264027520830662,0.0014310577187972848,0.0014298625368543993,0.0014189233403013252,0.0014263237288341668,4.257018733041868e-06,24
26,24.75588755607605,0.46238289493090134,0.1869173526763916,0.006289307071644587,0.001,linear,auto,0.000854,2.385,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.000854, 'C': 2.385}",0.9834452248674254,0.9823279460979232,0.9831719132038421,0.9817918561375145,0.9829797444062268,0.9827433369425865,0.0006016773281189562,4,0.0014200375599786436,0.0014096307479477851,0.0014275286765155911,0.0014385597441871356,0.0014302824700552985,0.0014252078397368906,9.785592368938129e-06,27
27,4811.9124370574955,57.224846435734115,0.2040548324584961,0.003539280370790729,0.001,poly,scale,0.001742,4.39,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.001742, 'C': 4.39}",0.9354059594204874,0.9360494109714617,0.9304044596088539,0.9371776266663263,0.9375724813061305,0.935321987594652,0.0025778438989783508,20,0.002805010004811623,0.0026815390456388028,0.002903074461095482,0.0026720970940131545,0.0027392193678447553,0.0027601879946807634,8.580314930569693e-05,11
28,0.9336156368255615,0.031024533906839506,0.18651351928710938,0.006059250763141431,0.001,poly,auto,0.001588,4.075,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001588, 'C': 4.075}",0.9260043882951086,0.9290320121897246,0.9225126035390534,0.9296281039314741,0.9304048230560524,0.9275163862022826,0.0029128515228874587,22,0.0030022107174569436,0.002824835070600626,0.0030632539631124875,0.0028280995412797373,0.0028922001793327537,0.00292211989435651,9.542821216130912e-05,9
29,0.8883167743682862,0.008794416834818077,0.1984407424926758,0.007785743054824164,0.001,poly,auto,0.001516,1.55,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001516, 'C': 1.55}",0.922137432813644,0.9246483289595436,0.9182719058308216,0.9263145071256967,0.9264121504231179,0.9235568650305648,0.0030624865605391664,23,0.0030796584092808955,0.0029107727099932728,0.003145959702758087,0.002893916936224278,0.0029740059495099213,0.003000862741553291,9.750568367671916e-05,8
